transaction_id,customer_id,timestamp,amount,merchant,category,location_lat,location_lon,card_present,is_fraud,fraud_score,status
TX-100208,CUST-10703,2026-04-15T07:19:53.658683,2.13,Amazon,Retail,37.87481,-122.27929,1,0,0.0654,Approved
TX-100209,CUST-10180,2026-04-25T07:41:48.658683,6.38,Netflix,Entertainment,37.77816,-122.43868,1,0,0.0846,Approved
TX-100210,CUST-10234,2026-04-05T19:56:28.658683,21.89,Netflix,Entertainment,37.61306,-122.44974,1,0,0.0605,Approved
TX-100211,CUST-10024,2026-06-12T02:16:52.658683,446.91,Airbnb,Travel,37.68872,-122.56733,0,0,0.2135,Approved
TX-100212,CUST-10108,2026-04-23T01:13:49.658683,143.62,Delta Air Lines,Travel,37.71822,-122.3696,0,0,0.2378,Approved
TX-100213,CUST-10680,2026-05-15T05:00:04.658683,8.35,BestBuy,Retail,37.85903,-122.47228,0,0,0.0162,Approved
TX-100214,CUST-10584,2026-05-09T06:50:03.658683,33.14,Walmart,Retail,37.7812,-122.3529,1,0,0.0971,Approved
TX-100215,CUST-10672,2026-04-07T05:17:26.658683,8.77,BestBuy,Retail,37.61479,-122.57771,1,0,0.0701,Approved
TX-100216,CUST-10011,2026-06-11T11:43:01.658683,1967.14,ATM Cash Out,Financial,37.67509,-122.37869,1,1,0.7244,Declined
TX-100217,CUST-10491,2026-05-30T10:39:28.658683,127.57,PG&E,Utilities,37.86696,-122.37644,0,0,0.0633,Approved
TX-100218,CUST-10554,2026-04-10T03:48:27.658683,202.1,Comcast,Utilities,37.88528,-122.33626,0,0,0.1978,Approved
TX-100219,CUST-10074,2026-05-26T20:13:09.658683,15.5,McDonalds,Food,37.75724,-122.38034,0,0,0.006,Approved
TX-100220,CUST-10442,2026-06-10T18:20:43.658683,28.8,Target,Retail,37.82729,-122.3445,1,0,0.045,Approved
TX-100221,CUST-10856,2026-05-12T12:20:39.658683,179.21,PG&E,Utilities,37.72349,-122.30541,0,0,0.0755,Approved
TX-100222,CUST-10161,2026-04-23T21:33:43.658683,4.46,HomeDepot,Retail,37.87657,-122.34415,1,0,0.0562,Approved
TX-100223,CUST-10721,2026-06-10T00:22:14.658683,142.9,PG&E,Utilities,37.73655,-122.47012,0,0,0.0807,Approved
TX-100224,CUST-10939,2026-05-24T17:46:57.658683,9.7,HomeDepot,Retail,37.76319,-122.5569,1,0,0.0386,Approved
TX-100225,CUST-10892,2026-06-02T11:23:24.658683,207.16,WasteManagement,Utilities,37.92015,-122.40348,0,0,0.0137,Approved
TX-100226,CUST-10345,2026-04-29T05:12:51.658683,92.31,BestBuy,Retail,37.68351,-122.30775,1,0,0.0934,Approved
TX-100227,CUST-10895,2026-04-18T02:15:07.658683,14.48,HomeDepot,Retail,37.91861,-122.43675,0,0,0.1849,Approved
TX-100228,CUST-10313,2026-05-16T05:36:13.658683,57.65,Target,Retail,37.71706,-122.50938,1,0,0.0188,Approved
TX-100229,CUST-10627,2026-06-12T20:42:21.658683,122.3,PG&E,Utilities,37.71157,-122.44436,0,0,0.0543,Approved
TX-100230,CUST-10328,2026-05-22T10:54:52.658683,41.6,BestBuy,Retail,37.6844,-122.48378,1,0,0.0247,Approved
TX-100231,CUST-10612,2026-04-13T17:56:36.658683,19.46,Steam,Entertainment,37.68773,-122.53119,1,0,0.0392,Approved
TX-100232,CUST-10734,2026-05-10T13:04:23.658683,23.5,HomeDepot,Retail,37.86695,-122.54146,1,0,0.0967,Approved
TX-100233,CUST-10832,2026-03-27T06:57:14.658683,42.39,Dominos,Food,37.85285,-122.4655,0,0,0.0551,Approved
TX-100234,CUST-10840,2026-05-06T19:09:40.658683,7.43,HomeDepot,Retail,37.91786,-122.51802,1,0,0.0595,Approved
TX-100235,CUST-10487,2026-04-07T13:40:03.658683,597.09,Airbnb,Travel,37.66324,-122.44695,0,0,0.3041,Approved
TX-100236,CUST-10071,2026-05-17T22:30:00.658683,10.24,HomeDepot,Retail,37.75593,-122.46693,1,0,0.0205,Approved
TX-100237,CUST-10912,2026-03-27T22:18:26.658683,14.63,Starbucks,Food,37.82928,-122.48148,0,0,0.022,Approved
TX-100238,CUST-10618,2026-05-19T15:01:45.658683,35.49,UberEats,Food,37.64271,-122.52414,1,0,0.0172,Approved
TX-100239,CUST-10989,2026-05-18T13:37:11.658683,198.09,PG&E,Utilities,37.73152,-122.47371,0,0,0.0979,Approved
TX-100240,CUST-10276,2026-04-05T06:18:00.658683,171.92,Comcast,Utilities,37.83449,-122.31201,0,0,0.0892,Approved
TX-100241,CUST-10939,2026-03-27T06:43:26.658683,78.94,Amazon,Retail,37.74844,-122.55337,1,0,0.0387,Approved
TX-100242,CUST-10218,2026-05-05T15:17:44.658683,63.59,Amazon,Retail,37.67428,-122.50616,1,0,0.0615,Approved
TX-100243,CUST-10389,2026-04-15T21:19:32.658683,13.56,Target,Retail,37.74476,-122.3454,1,0,0.0322,Approved
TX-100244,CUST-10511,2026-06-16T08:31:58.658683,38.48,Dominos,Food,37.83751,-122.55978,1,0,0.0683,Approved
TX-100245,CUST-10172,2026-04-17T03:09:03.658683,67.89,Spotify,Entertainment,37.78829,-122.53922,1,0,0.1791,Approved
TX-100246,CUST-10236,2026-03-29T07:54:29.658683,15.97,BestBuy,Retail,37.80829,-122.56813,1,0,0.0713,Approved
TX-100247,CUST-10022,2026-04-30T21:05:05.658683,87.02,Target,Retail,37.84493,-122.36953,1,0,0.0089,Approved
TX-100248,CUST-10261,2026-05-01T13:34:07.658683,84.84,Target,Retail,37.63693,-122.47749,1,0,0.0585,Approved
TX-100249,CUST-10529,2026-06-17T02:26:12.658683,33.28,McDonalds,Food,37.69038,-122.36621,1,0,0.1659,Approved
TX-100250,CUST-10630,2026-04-20T06:47:40.658683,39.34,Starbucks,Food,37.64123,-122.56767,0,0,0.0279,Approved
TX-100251,CUST-10937,2026-04-26T05:25:04.658683,14.16,BestBuy,Retail,37.73648,-122.53318,1,0,0.0573,Approved
TX-100252,CUST-10801,2026-04-23T22:59:45.658683,49.62,Spotify,Entertainment,37.91507,-122.31104,1,0,0.0236,Approved
TX-100253,CUST-10827,2026-06-04T03:39:15.658683,11.53,Brokerage,Financial,37.93293,-122.32803,0,0,0.2283,Approved
TX-100254,CUST-10546,2026-05-19T16:56:47.658683,6.64,BestBuy,Retail,37.69434,-122.3869,1,0,0.0246,Approved
TX-100255,CUST-10008,2026-06-09T09:03:54.658683,22.34,Walmart,Retail,37.89038,-122.32835,0,0,0.0394,Approved
TX-100256,CUST-10171,2026-06-17T03:54:56.658683,70.78,Walmart,Retail,37.72824,-122.51129,0,0,0.1779,Approved
TX-100257,CUST-10251,2026-06-04T05:45:10.658683,133.54,Delta Air Lines,Travel,37.83858,-122.28057,0,0,0.0377,Approved
TX-100258,CUST-10000,2026-06-12T12:46:07.658683,23.1,HomeDepot,Retail,37.65502,-122.49055,1,0,0.0889,Approved
TX-100259,CUST-10477,2026-04-30T08:04:14.658683,4.56,Brokerage,Financial,37.87422,-122.5267,0,0,0.0405,Approved
TX-100260,CUST-10257,2026-04-12T04:14:09.658683,28.99,Dominos,Food,37.83318,-122.39892,1,0,0.1868,Approved
TX-100261,CUST-10305,2026-05-03T02:47:56.658683,117.26,BestBuy,Retail,37.86205,-122.55038,1,0,0.1516,Approved
TX-100262,CUST-10445,2026-05-09T15:46:41.658683,5.77,Spotify,Entertainment,37.92869,-122.44429,1,0,0.0649,Approved
TX-100263,CUST-10309,2026-03-28T13:30:16.658683,20.26,Walmart,Retail,37.61885,-122.54149,0,0,0.0713,Approved
TX-100264,CUST-10380,2026-04-08T15:13:40.658683,229.41,StateFarm,Utilities,37.88818,-122.39521,0,0,0.0923,Approved
TX-100265,CUST-10302,2026-05-11T03:04:40.658683,35.75,Target,Retail,37.92911,-122.49868,0,0,0.1794,Approved
TX-100266,CUST-10840,2026-03-30T21:46:11.658683,12.74,Dominos,Food,37.91993,-122.54319,0,0,0.0922,Approved
TX-100267,CUST-10169,2026-04-10T03:24:13.658683,32.31,Amazon,Retail,37.67755,-122.2941,1,0,0.2131,Approved
TX-100268,CUST-10380,2026-04-28T09:42:46.658683,13.14,BestBuy,Retail,37.911,-122.42172,1,0,0.0051,Approved
TX-100269,CUST-10529,2026-06-08T14:45:24.658683,34.15,Dominos,Food,37.68991,-122.34418,1,0,0.0566,Approved
TX-100270,CUST-10068,2026-06-15T01:03:41.658683,43.43,Venmo,Financial,37.76792,-122.47528,0,0,0.2223,Approved
TX-100271,CUST-10273,2026-04-05T00:29:19.658683,43.53,Walmart,Retail,37.90385,-122.38298,1,0,0.0012,Approved
TX-100272,CUST-10136,2026-04-14T18:36:41.658683,52.45,HomeDepot,Retail,37.62461,-122.37508,0,0,0.0255,Approved
TX-100273,CUST-10938,2026-04-11T20:04:14.658683,63.12,Amazon,Retail,37.68006,-122.58024,1,0,0.0468,Approved
TX-100274,CUST-10169,2026-04-07T01:31:57.658683,173.36,StateFarm,Utilities,37.69353,-122.2785,0,0,0.2479,Approved
TX-100275,CUST-10871,2026-05-21T23:56:59.658683,265.3,Airbnb,Travel,37.87117,-122.47879,0,0,0.0665,Approved
TX-100276,CUST-10539,2026-05-16T11:08:29.658683,42.02,HomeDepot,Retail,37.83625,-122.5296,0,0,0.0815,Approved
TX-100277,CUST-10444,2026-05-15T09:00:45.658683,125.64,Airbnb,Travel,37.67469,-122.30448,0,0,0.0592,Approved
TX-100278,CUST-10820,2026-06-14T23:33:39.658683,226.15,Comcast,Utilities,37.83736,-122.48589,0,0,0.0249,Approved
TX-100279,CUST-10926,2026-06-02T16:21:29.658683,41.72,Amazon,Retail,37.71709,-122.42901,1,0,0.0331,Approved
TX-100280,CUST-10083,2026-05-12T16:33:25.658683,57.18,HomeDepot,Retail,37.88601,-122.36766,1,0,0.0057,Approved
TX-100281,CUST-10415,2026-05-06T04:33:01.658683,73.65,PG&E,Utilities,37.67289,-122.3505,0,0,0.1736,Approved
TX-100282,CUST-10900,2026-05-23T02:27:59.658683,13.77,Coinbase,Financial,37.74153,-122.54158,0,0,0.1743,Approved
TX-100283,CUST-10823,2026-05-24T00:44:25.658683,4.47,Walmart,Retail,37.67985,-122.42648,1,0,0.0796,Approved
TX-100284,CUST-10008,2026-05-13T19:17:42.658683,23.59,BestBuy,Retail,37.90208,-122.33624,0,0,0.0152,Approved
TX-100285,CUST-10052,2026-03-30T03:30:06.658683,2.92,Walmart,Retail,37.82662,-122.50451,0,0,0.2327,Approved
TX-100286,CUST-10365,2026-03-30T21:32:58.658683,8.29,Starbucks,Food,37.79057,-122.37649,1,0,0.004,Approved
TX-100287,CUST-10000,2026-06-11T15:06:32.658683,71.51,PG&E,Utilities,37.64864,-122.47986,0,0,0.0593,Approved
TX-100288,CUST-10630,2026-06-15T17:34:50.658683,220.48,Comcast,Utilities,37.62865,-122.56091,0,0,0.0157,Approved
TX-100289,CUST-10794,2026-05-14T04:04:23.658683,31.6,Starbucks,Food,37.84333,-122.30308,1,0,0.2195,Approved
TX-100290,CUST-10829,2026-04-25T17:18:07.658683,503.48,Expedia,Travel,37.85159,-122.56714,0,0,0.3235,Approved
TX-100291,CUST-10867,2026-04-16T09:57:06.658683,2.95,Target,Retail,37.74319,-122.35696,1,0,0.0588,Approved
TX-100292,CUST-10120,2026-04-08T05:11:53.658683,45.23,BestBuy,Retail,37.82641,-122.26758,1,0,0.0579,Approved
TX-100293,CUST-10735,2026-04-07T21:03:46.658683,464.69,Marriott,Travel,37.77741,-122.33426,0,0,0.0303,Approved
TX-100294,CUST-10726,2026-05-29T16:21:18.658683,5.4,BestBuy,Retail,37.89782,-122.33975,1,0,0.0031,Approved
TX-100295,CUST-10873,2026-04-14T02:03:47.658683,206.74,StateFarm,Utilities,37.71974,-122.47138,0,0,0.2363,Approved
TX-100296,CUST-10460,2026-06-07T07:58:20.658683,38.74,Target,Retail,37.72034,-122.52746,1,0,0.0567,Approved
TX-100297,CUST-10716,2026-04-20T07:16:56.658683,8.08,Walmart,Retail,37.66674,-122.50698,1,0,0.0884,Approved
TX-100298,CUST-10245,2026-04-22T22:48:25.658683,30.26,Dominos,Food,37.6304,-122.31536,1,0,0.0711,Approved
TX-100299,CUST-10819,2026-03-27T05:43:10.658683,10.91,UberEats,Food,37.75276,-122.28881,1,0,0.068,Approved
TX-100300,CUST-10878,2026-04-22T12:30:59.658683,3.33,AMC,Entertainment,37.87693,-122.44915,1,0,0.0612,Approved
TX-100301,CUST-10626,2026-05-10T03:27:26.658683,20.95,Amazon,Retail,37.86981,-122.42747,1,0,0.1956,Approved
TX-100302,CUST-10291,2026-05-23T04:33:24.658683,21.45,BestBuy,Retail,37.76091,-122.26108,1,0,0.2429,Approved
TX-100303,CUST-10936,2026-04-18T09:28:57.658683,102.94,WasteManagement,Utilities,37.71575,-122.44017,0,0,0.0892,Approved
TX-100304,CUST-10872,2026-05-30T20:54:03.658683,34.37,Walmart,Retail,37.77835,-122.46691,1,0,0.0041,Approved
TX-100305,CUST-10974,2026-05-04T12:22:19.658683,967.43,Chase Transfer,Financial,37.74158,-122.36239,0,1,0.7,Flagged
TX-100306,CUST-10016,2026-06-09T15:00:35.658683,31.45,UberEats,Food,37.80955,-122.56568,1,0,0.0288,Approved
TX-100307,CUST-10118,2026-05-20T09:59:39.658683,52.84,StateFarm,Utilities,37.85016,-122.42603,0,0,0.043,Approved
TX-100308,CUST-10336,2026-03-28T23:33:15.658683,16.69,Dominos,Food,37.68382,-122.55951,0,0,0.0257,Approved
TX-100309,CUST-10165,2026-06-05T18:24:40.658683,111.9,PG&E,Utilities,37.74336,-122.277,0,0,0.0542,Approved
TX-100310,CUST-10561,2026-04-11T01:50:32.658683,36.15,Starbucks,Food,37.81031,-122.44237,0,0,0.2294,Approved
TX-100311,CUST-10967,2026-04-06T23:30:50.658683,4.04,Walmart,Retail,37.83002,-122.42289,1,0,0.0535,Approved
TX-100312,CUST-10523,2026-04-22T23:49:42.658683,2.64,HomeDepot,Retail,37.65675,-122.43215,1,0,0.0807,Approved
TX-100313,CUST-10558,2026-06-23T09:56:18.658683,67.28,Comcast,Utilities,37.84746,-122.50704,0,0,0.0063,Approved
TX-100314,CUST-10149,2026-06-14T02:56:11.658683,47.19,HomeDepot,Retail,37.91818,-122.45641,1,0,0.1851,Approved
TX-100315,CUST-10348,2026-04-06T00:40:30.658683,83.5,StateFarm,Utilities,37.77743,-122.39323,0,0,0.0621,Approved
TX-100316,CUST-10495,2026-06-07T06:30:15.658683,15.15,Netflix,Entertainment,37.74086,-122.36714,1,0,0.0494,Approved
TX-100317,CUST-10789,2026-05-28T08:32:18.658683,194.04,Airbnb,Travel,37.88936,-122.46019,0,0,0.0571,Approved
TX-100318,CUST-10017,2026-05-28T22:57:39.658683,6.25,ATM Cash Out,Financial,37.68428,-122.58845,0,0,0.0315,Approved
TX-100319,CUST-10474,2026-05-23T16:58:21.658683,9.2,Amazon,Retail,37.92754,-122.49891,1,0,0.0554,Approved
TX-100320,CUST-10564,2026-04-07T14:23:09.658683,21.92,Steam,Entertainment,37.7014,-122.39686,1,0,0.0317,Approved
TX-100321,CUST-10319,2026-04-24T11:07:56.658683,44.94,Dominos,Food,37.92934,-122.40142,1,0,0.0696,Approved
TX-100322,CUST-10835,2026-04-23T05:20:42.658683,28.98,Walmart,Retail,37.88776,-122.49354,1,0,0.0075,Approved
TX-100323,CUST-10315,2026-03-29T04:18:39.658683,1206.51,ATM Cash Out,Financial,37.71783,-122.33319,1,1,0.7,Declined
TX-100324,CUST-10102,2026-04-21T14:58:16.658683,79.45,Amazon,Retail,37.84272,-122.46101,1,0,0.0582,Approved
TX-100325,CUST-10080,2026-04-26T05:09:43.658683,35.48,Target,Retail,37.70589,-122.51795,1,0,0.0812,Approved
TX-100326,CUST-10562,2026-04-24T19:52:55.658683,130.73,WasteManagement,Utilities,37.6598,-122.56775,0,0,0.0931,Approved
TX-100327,CUST-10319,2026-04-04T23:58:15.658683,63.75,StateFarm,Utilities,37.90254,-122.42593,0,0,0.0949,Approved
TX-100328,CUST-10602,2026-03-31T02:25:52.658683,15.6,BestBuy,Retail,37.75429,-122.45521,1,0,0.2091,Approved
TX-100329,CUST-10574,2026-04-03T22:26:08.658683,190.14,PG&E,Utilities,37.73923,-122.32572,0,0,0.0104,Approved
TX-100330,CUST-10831,2026-06-05T17:26:54.658683,13.0,Walmart,Retail,37.90959,-122.43754,1,0,0.051,Approved
TX-100331,CUST-10417,2026-06-19T22:24:30.658683,37.45,HomeDepot,Retail,37.88405,-122.56918,1,0,0.0548,Approved
TX-100332,CUST-10060,2026-05-30T17:17:22.658683,168.11,Expedia,Travel,37.90473,-122.35733,0,0,0.0974,Approved
TX-100333,CUST-10421,2026-04-22T02:59:45.658683,134.04,Verizon,Utilities,37.86963,-122.31073,0,0,0.2148,Approved
TX-100334,CUST-10509,2026-05-05T08:19:45.658683,3.18,Amazon,Retail,37.71795,-122.46093,1,0,0.0814,Approved
TX-100335,CUST-10594,2026-04-08T19:58:07.658683,3.04,Walmart,Retail,37.74355,-122.31213,1,0,0.0072,Approved
TX-100336,CUST-10404,2026-04-22T19:44:49.658683,50.36,Walmart,Retail,37.70857,-122.4158,1,0,0.083,Approved
TX-100337,CUST-10014,2026-04-16T00:07:58.658683,161.62,Airbnb,Travel,37.7329,-122.53518,0,0,0.0369,Approved
TX-100338,CUST-10420,2026-06-01T00:35:19.658683,18.07,HomeDepot,Retail,37.73643,-122.38899,1,0,0.0389,Approved
TX-100339,CUST-10192,2026-05-13T12:55:18.658683,50.61,PG&E,Utilities,37.83213,-122.4387,0,0,0.0464,Approved
TX-100340,CUST-10062,2026-06-07T15:03:47.658683,18.91,Netflix,Entertainment,37.73896,-122.47654,1,0,0.0881,Approved
TX-100341,CUST-10144,2026-05-07T08:20:52.658683,18.04,Walmart,Retail,37.79121,-122.54211,1,0,0.0454,Approved
TX-100342,CUST-10310,2026-04-15T11:31:40.658683,11.42,Dominos,Food,37.85928,-122.51258,1,0,0.0221,Approved
TX-100343,CUST-10926,2026-05-28T14:48:48.658683,16.22,Walmart,Retail,37.72533,-122.42539,1,0,0.0934,Approved
TX-100344,CUST-10112,2026-05-16T15:45:18.658683,14.71,Target,Retail,37.71064,-122.43548,1,0,0.031,Approved
TX-100345,CUST-10413,2026-06-20T21:05:40.658683,25.92,HomeDepot,Retail,37.84371,-122.39604,0,0,0.0958,Approved
TX-100346,CUST-10953,2026-05-21T17:49:19.658683,26.13,Subway,Food,37.62371,-122.38671,1,0,0.0149,Approved
TX-100347,CUST-10020,2026-05-06T17:22:26.658683,3.16,HomeDepot,Retail,37.76947,-122.30465,1,0,0.0306,Approved
TX-100348,CUST-10782,2026-05-22T21:16:05.658683,400.79,Airbnb,Travel,37.85324,-122.537,0,0,0.0564,Approved
TX-100349,CUST-10098,2026-04-15T00:40:49.658683,26.58,HomeDepot,Retail,37.81901,-122.57281,1,0,0.0759,Approved
TX-100350,CUST-10545,2026-05-07T19:13:54.658683,19.49,Walmart,Retail,37.68163,-122.31862,1,0,0.0137,Approved
TX-100351,CUST-10420,2026-05-11T07:43:23.658683,186.19,PG&E,Utilities,37.74196,-122.39193,0,0,0.0976,Approved
TX-100352,CUST-10451,2026-06-06T15:03:46.658683,28.87,Spotify,Entertainment,37.7503,-122.52458,1,0,0.0012,Approved
TX-100353,CUST-10601,2026-05-28T09:41:04.658683,270.41,Airbnb,Travel,37.85833,-122.36658,0,0,0.0237,Approved
TX-100354,CUST-10121,2026-06-11T18:44:11.658683,3.83,Target,Retail,37.74399,-122.38691,1,0,0.0476,Approved
TX-100355,CUST-10283,2026-06-24T21:36:33.658683,18.23,Starbucks,Food,37.74237,-122.44422,0,0,0.0089,Approved
TX-100356,CUST-10596,2026-04-22T22:21:32.658683,1179.33,Delta Air Lines,Travel,62.76397,-52.75131,1,1,1.0,Declined
TX-100357,CUST-10585,2026-04-14T16:00:09.658683,24.03,Target,Retail,37.82121,-122.36625,1,0,0.0196,Approved
TX-100358,CUST-10214,2026-05-10T17:12:40.658683,72.43,Target,Retail,37.86189,-122.36832,1,0,0.0726,Approved
TX-100359,CUST-10741,2026-06-16T00:26:28.658683,23.42,Target,Retail,37.72264,-122.28719,1,0,0.0474,Approved
TX-100360,CUST-10007,2026-05-17T17:23:24.658683,14.28,Amazon,Retail,37.63584,-122.55312,0,0,0.0158,Approved
TX-100361,CUST-10074,2026-05-08T04:04:31.658683,27.77,Amazon,Retail,37.75342,-122.36854,0,0,0.2055,Approved
TX-100362,CUST-10693,2026-06-22T06:06:17.658683,38.15,Subway,Food,37.86189,-122.56629,1,0,0.0594,Approved
TX-100363,CUST-10676,2026-05-07T05:23:52.658683,29.25,Dominos,Food,37.78735,-122.3382,0,0,0.0926,Approved
TX-100364,CUST-10817,2026-04-15T00:40:57.658683,72.95,Netflix,Entertainment,37.87058,-122.49527,1,0,0.0927,Approved
TX-100365,CUST-10895,2026-06-22T10:25:45.658683,27.4,McDonalds,Food,37.90366,-122.4251,1,0,0.0395,Approved
TX-100366,CUST-10665,2026-04-01T02:26:52.658683,41.32,McDonalds,Food,37.7216,-122.51934,1,0,0.2008,Approved
TX-100367,CUST-10621,2026-04-19T10:03:52.658683,15.45,Starbucks,Food,37.75945,-122.54864,1,0,0.0549,Approved
TX-100368,CUST-10847,2026-05-13T14:18:30.658683,7.45,BestBuy,Retail,37.89376,-122.42962,1,0,0.0636,Approved
TX-100369,CUST-10530,2026-04-02T21:47:50.658683,3.8,BestBuy,Retail,37.65232,-122.4226,1,0,0.0461,Approved
TX-100370,CUST-10697,2026-03-29T21:09:11.658683,4.66,Target,Retail,37.80563,-122.28598,1,0,0.0024,Approved
TX-100371,CUST-10829,2026-04-27T06:48:45.658683,2.46,Netflix,Entertainment,37.85305,-122.5577,1,0,0.0081,Approved
TX-100372,CUST-10704,2026-05-08T14:14:11.658683,4.48,Amazon,Retail,37.72098,-122.35453,1,0,0.0748,Approved
TX-100373,CUST-10619,2026-04-30T06:40:32.658683,30.72,Walmart,Retail,37.84902,-122.48734,1,0,0.029,Approved
TX-100374,CUST-10299,2026-05-18T23:05:22.658683,3.85,Amazon,Retail,37.76122,-122.39842,1,0,0.0491,Approved
TX-100375,CUST-10932,2026-04-13T00:48:35.658683,11.6,Spotify,Entertainment,37.84648,-122.32791,1,0,0.0042,Approved
TX-100376,CUST-10388,2026-05-08T04:14:31.658683,431.02,Expedia,Travel,37.81706,-122.51067,0,0,0.2386,Approved
TX-100377,CUST-10386,2026-04-04T14:00:01.658683,2.59,Target,Retail,37.8424,-122.3757,1,0,0.0563,Approved
TX-100378,CUST-10241,2026-05-15T15:38:52.658683,283.11,Airbnb,Travel,37.91692,-122.50362,0,0,0.0822,Approved
TX-100379,CUST-10803,2026-05-19T14:51:37.658683,21.41,Starbucks,Food,37.87659,-122.57223,1,0,0.0856,Approved
TX-100380,CUST-10571,2026-06-11T08:04:22.658683,576.55,Airbnb,Travel,37.85609,-122.27104,0,0,0.3856,Approved
TX-100381,CUST-10538,2026-04-01T20:48:35.658683,31.83,Amazon,Retail,37.7862,-122.278,1,0,0.0835,Approved
TX-100382,CUST-10127,2026-06-06T16:11:07.658683,536.26,Delta Air Lines,Travel,63.1818,-44.52169,1,1,1.0,Flagged
TX-100383,CUST-10953,2026-05-02T16:20:59.658683,54.49,Walmart,Retail,37.6423,-122.3906,1,0,0.0242,Approved
TX-100384,CUST-10689,2026-05-26T01:53:22.658683,35.21,BestBuy,Retail,37.77133,-122.33543,1,0,0.2167,Approved
TX-100385,CUST-10314,2026-03-28T23:35:50.658683,284.13,Uber,Travel,37.69819,-122.46155,0,0,0.0725,Approved
TX-100386,CUST-10541,2026-04-26T00:43:35.658683,120.39,Delta Air Lines,Travel,37.7431,-122.46673,0,0,0.039,Approved
TX-100387,CUST-10968,2026-04-11T04:24:48.658683,6.88,Coinbase,Financial,37.65586,-122.33451,0,0,0.2366,Approved
TX-100388,CUST-10043,2026-06-04T23:40:55.658683,36.72,Walmart,Retail,37.82727,-122.34328,1,0,0.0959,Approved
TX-100389,CUST-10933,2026-05-11T14:07:44.658683,43.11,Netflix,Entertainment,37.7145,-122.46442,1,0,0.0291,Approved
TX-100390,CUST-10589,2026-05-15T00:34:49.658683,118.43,Brokerage,Financial,37.63999,-122.51236,0,0,0.0109,Approved
TX-100391,CUST-10247,2026-05-16T08:06:32.658683,23.63,Subway,Food,37.86002,-122.34121,0,0,0.0832,Approved
TX-100392,CUST-10063,2026-03-30T14:49:04.658683,13.19,UberEats,Food,37.74161,-122.28668,1,0,0.0216,Approved
TX-100393,CUST-10993,2026-04-14T20:09:37.658683,39.45,Steam,Entertainment,37.82208,-122.53466,1,0,0.0709,Approved
TX-100394,CUST-10404,2026-06-13T05:20:09.658683,12.42,Spotify,Entertainment,37.68628,-122.4205,1,0,0.0526,Approved
TX-100395,CUST-10738,2026-05-18T19:50:00.658683,68.28,Comcast,Utilities,37.66232,-122.45164,0,0,0.0679,Approved
TX-100396,CUST-10504,2026-05-28T12:02:08.658683,50.87,BestBuy,Retail,37.83987,-122.2618,1,0,0.0723,Approved
TX-100397,CUST-10979,2026-06-08T21:25:24.658683,16.01,HomeDepot,Retail,37.67123,-122.28002,1,0,0.0462,Approved
TX-100398,CUST-10512,2026-06-04T21:43:45.658683,86.97,WasteManagement,Utilities,37.78775,-122.34213,0,0,0.082,Approved
TX-100399,CUST-10830,2026-04-28T10:59:19.658683,37.12,Amazon,Retail,37.66817,-122.27907,1,0,0.0924,Approved
TX-100400,CUST-10250,2026-05-11T19:49:01.658683,28.84,UberEats,Food,37.75275,-122.52617,1,0,0.096,Approved
TX-100401,CUST-10929,2026-06-20T15:12:19.658683,496.04,Delta Air Lines,Travel,37.88335,-122.30536,0,0,0.0134,Approved
TX-100402,CUST-10059,2026-04-02T20:34:46.658683,19.59,HomeDepot,Retail,37.68025,-122.47412,0,0,0.0109,Approved
TX-100403,CUST-10299,2026-05-17T10:04:15.658683,45.78,BestBuy,Retail,37.76162,-122.38723,0,0,0.0407,Approved
TX-100404,CUST-10174,2026-04-16T21:41:31.658683,140.26,PG&E,Utilities,37.68867,-122.52945,0,0,0.0335,Approved
TX-100405,CUST-10428,2026-03-30T12:21:08.658683,58.47,Target,Retail,37.80363,-122.29048,0,0,0.0407,Approved
TX-100406,CUST-10765,2026-05-27T04:27:40.658683,2858.3,ATM Cash Out,Financial,37.89287,-122.4347,1,1,0.9019,Declined
TX-100407,CUST-10098,2026-05-07T09:11:43.658683,2.27,Walmart,Retail,37.78639,-122.57937,1,0,0.099,Approved
